order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
69465,9138,2025-10-05,392,5,57.66,288.3,Completed,2025-10-07
69466,7036,2025-05-03,439,4,13.47,53.88,Completed,2025-05-05
69467,5890,2024-08-07,25,6,1714.13,10284.78,Completed,2024-08-10
69468,1155,2023-06-29,411,4,181.56,726.24,Completed,2023-07-04
69469,1222,2024-06-17,351,7,102.83,719.81,Completed,2024-06-21
69470,210,2023-11-06,410,4,126.88,507.52,Completed,2023-11-10
69471,2437,2025-10-05,461,8,264.34,2114.72,Pending,
69472,8209,2023-12-21,469,3,121.72,365.16,Completed,2023-12-25
69473,3403,2023-11-14,433,10,234.54,2345.4,Completed,2023-11-16
69474,1712,2024-09-19,447,9,132.7,1194.3,Completed,2024-09-24
69475,2103,2025-04-28,74,8,108.43,867.44,Completed,2025-04-29
69476,4789,2025-12-31,399,5,131.95,659.75,Completed,2026-01-03
69477,4181,2024-05-16,362,4,213.18,852.72,Completed,2024-05-19
69478,8529,2024-05-05,456,6,41.56,249.36,Completed,2024-05-06
69479,8355,2024-11-23,216,8,65.07,520.56,Completed,2024-11-27
69480,5696,2025-10-15,198,8,85.09,680.72,Completed,2025-10-20
69481,9696,2025-03-02,214,7,156.86,1098.02,Completed,2025-03-05
69482,9003,2024-01-07,344,3,33.22,99.66,Cancelled,
69483,913,2024-10-02,269,2,84.36,168.72,Completed,2024-10-04
69484,371,2024-10-18,111,5,112.35,561.75,Pending,
69485,1432,2023-09-02,395,9,79.75,717.75,Completed,2023-09-06
69486,4238,2023-04-11,38,1,42.81,42.81,Pending,
69487,4593,2024-09-10,129,5,783.89,3919.45,Completed,2024-09-11
69488,1969,2023-05-29,387,9,355.82,3202.38,Pending,
69489,6954,2024-11-27,359,3,129.27,387.81,Completed,2024-11-28
69490,4017,2024-06-26,75,1,534.34,534.34,Pending,
69491,1355,2025-08-01,43,10,271.93,2719.3,Completed,2025-08-02
69492,7613,2025-09-30,256,7,5.65,39.55,Cancelled,
69493,7398,2025-01-28,14,5,123.21,616.05,Completed,2025-02-01
69494,8928,2024-06-25,177,3,1555.6,4666.8,Pending,
69495,9982,2023-11-03,392,4,57.66,230.64,Pending,
69496,1483,2024-03-28,282,4,110.87,443.48,Pending,
69497,2477,2023-09-16,306,9,238.95,2150.55,Completed,2023-09-19
69498,3462,2023-03-07,378,5,136.37,681.85,Completed,2023-03-11
69499,9096,2024-06-09,223,2,122.66,245.32,Completed,2024-06-11
69500,4438,2025-11-08,431,7,73.58,515.06,Completed,2025-11-09
69501,9001,2025-06-22,449,9,1965.18,17686.62,Completed,2025-06-24
69502,2481,2024-01-19,2,2,178.88,357.76,Completed,2024-01-23
69503,3104,2025-12-29,108,3,41.07,123.21,Pending,
69504,1984,2025-06-26,466,6,51.6,309.6,Pending,
69505,3613,2023-02-12,47,2,119.15,238.3,Completed,2023-02-15
69506,8217,2023-05-20,337,5,1466.05,7330.25,Completed,2023-05-21
69507,3211,2023-01-23,192,5,58.8,294.0,Pending,
69508,8676,2025-12-31,38,2,42.81,85.62,Pending,
69509,2240,2023-11-17,87,1,17.45,17.45,Cancelled,
69510,305,2023-05-24,98,10,27.21,272.1,Cancelled,
69511,5636,2024-07-18,122,8,35.61,284.88,Completed,2024-07-20
69512,9213,2025-01-01,317,9,526.0,4734.0,Pending,
69513,2571,2023-05-15,58,5,136.04,680.2,Completed,2023-05-19
69514,7899,2024-05-07,62,10,62.34,623.4,Pending,
69515,9391,2023-01-13,6,7,47.09,329.63,Completed,2023-01-15
69516,2887,2025-11-01,384,5,67.51,337.55,Cancelled,
69517,1162,2023-01-18,298,6,239.4,1436.4,Cancelled,
69518,6387,2024-09-23,54,9,140.21,1261.89,Completed,2024-09-27
69519,7250,2025-05-31,499,4,349.4,1397.6,Completed,2025-06-01
69520,4629,2024-12-06,240,5,12.13,60.65,Pending,
69521,6324,2025-01-21,174,10,150.27,1502.7,Pending,
69522,2066,2025-06-10,226,6,107.21,643.26,Pending,
69523,3003,2023-02-18,405,6,341.12,2046.72,Completed,2023-02-20
69524,1103,2024-01-04,218,10,225.47,2254.7,Cancelled,
69525,5118,2025-04-19,257,4,265.72,1062.88,Cancelled,
69526,5908,2025-07-12,120,7,60.95,426.65,Completed,2025-07-13
69527,8454,2024-02-01,61,7,535.57,3748.99,Completed,2024-02-05
69528,340,2025-05-14,175,9,29.81,268.29,Pending,
69529,7863,2023-01-30,233,2,1497.52,2995.04,Completed,2023-02-04
69530,8024,2024-05-18,340,7,68.45,479.15,Completed,2024-05-21
69531,7903,2025-12-14,91,8,55.65,445.2,Completed,2025-12-18
69532,6603,2024-01-28,100,5,65.15,325.75,Completed,2024-01-30
69533,7281,2025-12-08,451,9,638.26,5744.34,Completed,2025-12-12
69534,6499,2024-05-06,463,10,108.22,1082.2,Cancelled,
69535,2054,2024-04-18,34,9,241.05,2169.45,Cancelled,
69536,5433,2024-12-11,264,7,47.05,329.35,Completed,2024-12-16
69537,2710,2025-03-17,316,1,23.39,23.39,Pending,
69538,6168,2024-03-25,484,10,20.14,201.4,Completed,2024-03-28
69539,8184,2025-11-22,167,3,59.21,177.63,Pending,
69540,9175,2023-03-16,62,3,62.34,187.02,Cancelled,
69541,6782,2023-07-26,141,7,397.2,2780.4,Pending,
69542,5581,2023-12-21,149,2,169.75,339.5,Completed,2023-12-23
69543,2001,2023-07-01,440,3,6.86,20.58,Completed,2023-07-03
69544,2770,2024-03-26,473,2,1114.06,2228.12,Pending,
69545,1634,2025-04-07,60,3,79.43,238.29,Completed,2025-04-10
69546,7227,2024-03-06,338,4,155.93,623.72,Completed,2024-03-10
69547,4874,2023-02-27,326,9,112.6,1013.4,Completed,2023-03-02
69548,3357,2025-01-28,338,6,155.93,935.58,Cancelled,
69549,5600,2025-02-21,312,9,58.2,523.8,Pending,
69550,8653,2024-01-10,50,10,137.36,1373.6,Completed,2024-01-14
69551,3731,2023-06-02,211,6,740.66,4443.96,Pending,
69552,4404,2025-02-02,248,7,12.84,89.88,Completed,2025-02-03
69553,3617,2023-01-01,113,3,235.43,706.29,Completed,2023-01-03
69554,2667,2024-08-31,402,9,181.98,1637.82,Completed,2024-09-02
69555,4684,2024-05-29,435,1,607.37,607.37,Pending,
69556,778,2025-11-26,6,1,47.09,47.09,Completed,2025-12-01
69557,873,2024-03-10,148,4,16.64,66.56,Completed,2024-03-11
69558,3336,2025-06-30,149,4,169.75,679.0,Completed,2025-07-02
69559,7897,2025-12-18,458,10,237.62,2376.2,Completed,2025-12-22
69560,5180,2023-03-25,90,1,51.1,51.1,Completed,2023-03-30
69561,4573,2023-01-01,208,1,39.28,39.28,Completed,2023-01-02
69562,797,2025-07-08,74,7,108.43,759.01,Cancelled,
69563,704,2024-12-09,351,3,102.83,308.49,Cancelled,
69564,9763,2024-09-02,244,10,43.71,437.1,Pending,
69565,5113,2024-10-17,25,10,1714.13,17141.3,Completed,2024-10-18
69566,6058,2024-06-24,156,7,57.48,402.36,Completed,2024-06-28
69567,3451,2024-10-06,202,4,184.36,737.44,Completed,2024-10-11
69568,7663,2025-11-17,8,10,29.82,298.2,Completed,2025-11-18
69569,7921,2023-07-24,8,4,29.82,119.28,Completed,2023-07-26
69570,791,2023-08-14,210,8,34.93,279.44,Completed,2023-08-18
69571,5305,2025-12-23,197,2,123.05,246.1,Completed,2025-12-24
69572,4061,2025-04-11,58,1,136.04,136.04,Completed,2025-04-13
69573,8455,2024-06-29,414,3,31.17,93.51,Completed,2024-07-03
69574,3874,2024-03-09,244,7,43.71,305.97,Cancelled,
69575,2054,2023-04-17,454,4,36.1,144.4,Completed,2023-04-20
69576,6712,2024-08-11,370,1,106.66,106.66,Completed,2024-08-15
69577,3059,2024-11-28,480,9,41.1,369.9,Pending,
69578,4721,2025-06-06,335,9,26.32,236.88,Completed,2025-06-09
69579,2384,2023-02-23,349,2,21.66,43.32,Pending,
69580,2508,2025-12-24,338,8,155.93,1247.44,Completed,2025-12-26
69581,9341,2023-05-03,62,2,62.34,124.68,Cancelled,
69582,7483,2024-02-06,480,1,41.1,41.1,Cancelled,
69583,3084,2025-05-30,499,2,349.4,698.8,Pending,
69584,6942,2024-12-25,100,1,65.15,65.15,Completed,2024-12-30
69585,5323,2025-02-18,109,7,510.65,3574.55,Completed,2025-02-23
69586,4091,2025-04-23,182,4,178.34,713.36,Completed,2025-04-24
69587,1637,2023-01-14,472,4,71.04,284.16,Completed,2023-01-18
69588,8759,2023-08-10,239,4,119.84,479.36,Pending,
69589,109,2024-07-19,246,10,128.09,1280.9,Completed,2024-07-24
69590,1407,2023-03-05,292,9,33.29,299.61,Pending,
69591,4745,2025-11-29,263,8,123.47,987.76,Completed,2025-12-01
69592,5142,2024-04-13,457,4,417.52,1670.08,Completed,2024-04-16
69593,5900,2025-10-27,103,6,62.68,376.08,Completed,2025-11-01
69594,8498,2025-04-18,373,1,91.42,91.42,Pending,
69595,9869,2023-04-27,400,5,50.93,254.65,Cancelled,
69596,7063,2023-11-28,292,3,33.29,99.87,Completed,2023-12-03
69597,9716,2023-03-16,226,10,107.21,1072.1,Completed,2023-03-20
69598,5261,2023-09-01,461,3,264.34,793.02,Completed,2023-09-05
69599,8788,2025-08-25,56,4,30.96,123.84,Pending,
69600,946,2023-02-20,316,1,23.39,23.39,Completed,2023-02-24
69601,5928,2025-12-14,38,9,42.81,385.29,Pending,
69602,347,2025-07-16,283,9,323.27,2909.43,Cancelled,
69603,7930,2025-02-01,112,5,65.25,326.25,Completed,2025-02-03
69604,6696,2025-10-23,73,7,305.55,2138.85,Completed,2025-10-25
69605,4153,2023-07-31,7,10,125.52,1255.2,Completed,2023-08-04
69606,4379,2023-03-16,461,3,264.34,793.02,Completed,2023-03-21
69607,9819,2023-08-21,152,3,17.12,51.36,Pending,
69608,4178,2024-02-06,373,10,91.42,914.2,Pending,
69609,9984,2024-04-19,411,5,181.56,907.8,Completed,2024-04-24
69610,3911,2024-11-22,6,10,47.09,470.9,Completed,2024-11-27
69611,9217,2023-05-03,216,5,65.07,325.35,Completed,2023-05-05
69612,1736,2023-04-08,345,3,1042.42,3127.26,Pending,
69613,1228,2023-10-05,279,5,111.06,555.3,Completed,2023-10-06
69614,5604,2023-10-23,122,2,35.61,71.22,Completed,2023-10-25
69615,9295,2025-04-16,441,1,1018.01,1018.01,Pending,
69616,3801,2025-08-04,66,3,57.13,171.39,Pending,
69617,3824,2023-06-05,497,3,1798.67,5396.01,Completed,2023-06-07
69618,734,2024-12-23,105,4,503.5,2014.0,Completed,2024-12-25
69619,5536,2023-05-05,308,10,68.43,684.3,Completed,2023-05-09
69620,9284,2023-12-06,105,5,503.5,2517.5,Pending,
69621,3292,2025-07-02,306,7,238.95,1672.65,Pending,
69622,4997,2023-04-04,403,2,486.03,972.06,Completed,2023-04-09
69623,3464,2024-02-23,411,4,181.56,726.24,Completed,2024-02-28
69624,2499,2025-03-29,463,5,108.22,541.1,Completed,2025-03-30
69625,1868,2025-04-05,309,8,107.53,860.24,Completed,2025-04-06
69626,7041,2025-03-25,230,3,172.98,518.94,Pending,
69627,5428,2025-04-06,432,2,27.45,54.9,Completed,2025-04-08
69628,8497,2023-10-24,77,4,384.05,1536.2,Cancelled,
69629,2433,2024-01-08,244,4,43.71,174.84,Cancelled,
69630,2998,2023-09-21,480,9,41.1,369.9,Cancelled,
69631,6913,2023-06-17,93,6,197.61,1185.66,Completed,2023-06-22
69632,9288,2023-03-28,422,8,171.17,1369.36,Completed,2023-03-31
69633,1250,2024-07-11,250,10,116.36,1163.6,Completed,2024-07-13
69634,5912,2024-04-22,404,5,36.4,182.0,Cancelled,
69635,1070,2024-06-30,272,1,45.92,45.92,Completed,2024-07-05
69636,2603,2023-04-07,168,10,67.05,670.5,Completed,2023-04-10
69637,194,2024-05-09,378,7,136.37,954.59,Completed,2024-05-13
69638,7029,2025-09-12,245,4,75.84,303.36,Completed,2025-09-13
69639,6686,2025-02-21,279,10,111.06,1110.6,Completed,2025-02-23
69640,6200,2024-02-06,499,10,349.4,3494.0,Completed,2024-02-07
69641,9244,2025-04-24,416,7,23.54,164.78,Completed,2025-04-26
69642,9233,2025-10-06,133,10,496.99,4969.9,Completed,2025-10-08
69643,5366,2023-08-06,189,4,393.0,1572.0,Cancelled,
69644,8856,2024-09-09,454,10,36.1,361.0,Completed,2024-09-14
69645,667,2023-03-02,395,10,79.75,797.5,Completed,2023-03-07
69646,6036,2025-08-04,202,2,184.36,368.72,Pending,
69647,7575,2023-09-11,124,10,72.38,723.8,Completed,2023-09-14
69648,6334,2023-06-20,264,1,47.05,47.05,Completed,2023-06-22
69649,3653,2023-02-06,312,5,58.2,291.0,Completed,2023-02-10
69650,2140,2024-08-03,141,5,397.2,1986.0,Pending,
69651,170,2023-08-17,24,3,35.57,106.71,Completed,2023-08-18
69652,7472,2024-12-22,182,5,178.34,891.7,Completed,2024-12-23
69653,48,2023-03-27,275,7,244.27,1709.89,Cancelled,
69654,8198,2024-12-03,474,9,243.37,2190.33,Cancelled,
69655,9233,2023-10-21,42,2,112.71,225.42,Completed,2023-10-24
69656,9924,2024-02-09,340,5,68.45,342.25,Completed,2024-02-11
69657,2679,2024-01-10,334,9,56.31,506.79,Completed,2024-01-11
69658,2209,2024-04-17,43,7,271.93,1903.51,Completed,2024-04-21
69659,7480,2025-09-04,51,3,663.12,1989.36,Pending,
69660,5556,2023-11-30,64,1,23.37,23.37,Pending,
69661,2118,2024-08-30,408,8,19.86,158.88,Pending,
69662,9715,2024-11-01,408,2,19.86,39.72,Cancelled,
69663,4663,2025-01-11,198,2,85.09,170.18,Completed,2025-01-14
69664,7197,2024-06-18,440,10,6.86,68.6,Completed,2024-06-22
69665,2978,2024-01-25,453,7,317.07,2219.49,Completed,2024-01-29
69666,3319,2023-12-12,459,7,779.84,5458.88,Completed,2023-12-15
69667,9935,2023-06-28,466,4,51.6,206.4,Pending,
69668,448,2024-04-30,174,7,150.27,1051.89,Completed,2024-05-02
69669,4465,2025-11-24,412,5,55.96,279.8,Completed,2025-11-26
69670,9785,2024-11-19,383,1,114.33,114.33,Completed,2024-11-23
69671,9987,2024-11-21,134,2,84.08,168.16,Cancelled,
69672,6411,2025-06-30,37,2,66.87,133.74,Completed,2025-07-05
69673,819,2023-10-14,279,7,111.06,777.42,Cancelled,
69674,8209,2025-05-26,85,8,277.8,2222.4,Completed,2025-05-28
69675,2300,2025-12-25,331,1,502.69,502.69,Completed,2025-12-27
69676,795,2025-07-21,14,2,123.21,246.42,Pending,
69677,6242,2025-12-04,10,7,25.29,177.03,Cancelled,
69678,5777,2025-05-31,248,10,12.84,128.4,Pending,
69679,2585,2025-07-21,309,5,107.53,537.65,Completed,2025-07-24
69680,9207,2023-11-10,61,3,535.57,1606.71,Pending,
69681,6167,2024-12-27,435,1,607.37,607.37,Completed,2024-12-30
69682,6306,2024-02-04,256,9,5.65,50.85,Completed,2024-02-09
69683,1600,2025-06-13,218,10,225.47,2254.7,Pending,
69684,3805,2024-10-17,51,3,663.12,1989.36,Cancelled,
69685,5699,2025-08-30,472,3,71.04,213.12,Cancelled,
69686,2990,2024-11-22,97,6,1071.31,6427.86,Cancelled,
69687,5846,2025-08-08,345,3,1042.42,3127.26,Completed,2025-08-09
69688,999,2023-05-26,28,8,35.48,283.84,Completed,2023-05-31
69689,6698,2024-06-11,307,6,251.92,1511.52,Completed,2024-06-16
69690,33,2025-06-17,33,4,755.53,3022.12,Pending,
69691,7783,2023-04-26,479,4,37.23,148.92,Pending,
69692,3432,2025-10-15,436,7,74.56,521.92,Completed,2025-10-17
69693,9331,2023-08-23,381,2,218.47,436.94,Completed,2023-08-26
69694,5686,2023-05-10,316,8,23.39,187.12,Pending,
69695,3662,2023-11-22,275,4,244.27,977.08,Pending,
69696,9000,2025-12-31,90,8,51.1,408.8,Completed,2026-01-01
69697,6196,2025-08-29,49,3,973.3,2919.9,Completed,2025-09-02
69698,9854,2023-05-28,277,8,525.59,4204.72,Pending,
69699,1455,2024-06-12,484,3,20.14,60.42,Completed,2024-06-14
69700,983,2024-06-10,357,1,23.7,23.7,Cancelled,
69701,9599,2025-12-04,215,8,14.95,119.6,Completed,2025-12-06
69702,2866,2023-06-17,101,7,469.61,3287.27,Cancelled,
69703,7193,2025-07-08,400,4,50.93,203.72,Pending,
69704,316,2023-11-20,216,2,65.07,130.14,Cancelled,
69705,1057,2024-09-27,64,3,23.37,70.11,Pending,
69706,3454,2024-01-15,336,1,32.5,32.5,Completed,2024-01-16
69707,8290,2025-07-23,165,3,394.94,1184.82,Completed,2025-07-27
69708,6534,2025-11-01,296,10,31.4,314.0,Completed,2025-11-04
69709,756,2024-01-31,259,5,15.74,78.7,Pending,
69710,4158,2025-01-08,285,4,516.8,2067.2,Completed,2025-01-11
69711,3336,2024-09-02,344,10,33.22,332.2,Pending,
69712,8123,2024-09-02,473,2,1114.06,2228.12,Pending,
69713,902,2023-06-01,236,7,47.11,329.77,Completed,2023-06-04
69714,670,2025-10-25,435,6,607.37,3644.22,Cancelled,
69715,3281,2023-07-18,246,5,128.09,640.45,Cancelled,
69716,6395,2025-09-12,463,7,108.22,757.54,Pending,
69717,7930,2023-08-01,400,6,50.93,305.58,Cancelled,
69718,9986,2023-09-15,355,7,213.02,1491.14,Completed,2023-09-18
69719,8383,2023-08-22,278,4,103.21,412.84,Cancelled,
69720,1872,2025-08-22,307,4,251.92,1007.68,Completed,2025-08-26
69721,3798,2023-06-09,435,8,607.37,4858.96,Pending,
69722,9648,2025-04-22,115,6,643.1,3858.6,Pending,
69723,5649,2025-08-23,42,9,112.71,1014.39,Completed,2025-08-25
69724,7683,2023-12-13,451,8,638.26,5106.08,Completed,2023-12-18
69725,7279,2024-04-26,297,6,367.59,2205.54,Completed,2024-04-30
69726,3231,2023-09-20,218,2,225.47,450.94,Completed,2023-09-25
69727,4540,2023-02-28,478,1,113.3,113.3,Pending,
69728,4237,2025-01-30,129,6,783.89,4703.34,Pending,
69729,9446,2025-12-21,155,8,757.47,6059.76,Completed,2025-12-24
69730,1068,2023-05-30,254,7,87.25,610.75,Completed,2023-06-01
69731,1537,2024-03-21,220,4,27.42,109.68,Completed,2024-03-25
69732,6829,2024-09-17,293,5,242.83,1214.15,Completed,2024-09-20
69733,6126,2025-08-30,78,6,80.09,480.54,Completed,2025-09-03
69734,5612,2025-10-23,228,9,20.15,181.35,Completed,2025-10-27
69735,5193,2025-08-02,376,7,43.65,305.55,Completed,2025-08-04
69736,1810,2024-10-11,119,8,74.17,593.36,Completed,2024-10-12
69737,2359,2023-04-26,395,3,79.75,239.25,Pending,
69738,5259,2024-08-06,54,2,140.21,280.42,Pending,
69739,640,2023-01-31,121,9,1865.91,16793.19,Pending,
69740,9567,2024-11-09,498,2,208.22,416.44,Completed,2024-11-14
69741,9719,2024-12-03,106,3,91.96,275.88,Completed,2024-12-05
69742,9681,2024-12-03,41,6,1188.99,7133.94,Pending,
69743,6815,2025-03-16,190,1,17.99,17.99,Pending,
69744,7943,2024-07-13,247,2,63.97,127.94,Cancelled,
69745,2331,2023-11-15,219,1,683.99,683.99,Completed,2023-11-20
69746,1425,2024-10-24,124,4,72.38,289.52,Completed,2024-10-26
69747,6657,2024-01-19,160,6,47.77,286.62,Completed,2024-01-24
69748,3635,2023-01-08,163,5,385.62,1928.1,Pending,
69749,9155,2023-04-01,181,7,593.59,4155.13,Pending,
69750,6094,2024-01-13,24,5,35.57,177.85,Completed,2024-01-17
69751,2404,2023-08-09,294,3,107.93,323.79,Completed,2023-08-13
69752,1751,2024-02-15,262,3,111.79,335.37,Pending,
69753,2224,2023-07-15,396,8,66.73,533.84,Completed,2023-07-20
69754,8740,2024-04-12,366,1,78.52,78.52,Pending,
69755,8623,2024-10-17,250,4,116.36,465.44,Completed,2024-10-19
69756,6900,2025-12-07,100,6,65.15,390.9,Pending,
69757,6251,2023-10-25,109,4,510.65,2042.6,Completed,2023-10-30
69758,2741,2023-05-13,294,4,107.93,431.72,Completed,2023-05-17
69759,2515,2024-07-28,185,1,402.8,402.8,Completed,2024-08-02
69760,8759,2023-03-27,286,6,88.81,532.86,Pending,
69761,4889,2024-06-21,336,4,32.5,130.0,Cancelled,
69762,6899,2023-03-20,212,4,32.95,131.8,Completed,2023-03-23
69763,9649,2025-08-13,160,8,47.77,382.16,Cancelled,
69764,8210,2025-08-14,435,7,607.37,4251.59,Cancelled,
69765,6635,2025-06-18,422,7,171.17,1198.19,Cancelled,
69766,6413,2024-06-17,371,8,133.32,1066.56,Completed,2024-06-18
69767,7432,2023-11-04,19,6,567.67,3406.02,Pending,
69768,9599,2025-01-19,488,3,42.83,128.49,Completed,2025-01-22
69769,6676,2023-06-14,416,9,23.54,211.86,Pending,
69770,8595,2025-05-29,93,9,197.61,1778.49,Completed,2025-06-02
69771,9452,2024-01-22,350,1,141.84,141.84,Completed,2024-01-25
69772,9464,2025-07-13,273,8,1766.74,14133.92,Cancelled,
69773,6918,2023-12-03,275,3,244.27,732.81,Completed,2023-12-06
69774,9269,2023-03-18,83,2,487.25,974.5,Completed,2023-03-22
69775,4911,2025-08-20,356,3,78.21,234.63,Completed,2025-08-24
69776,6194,2023-09-03,406,7,97.77,684.39,Cancelled,
69777,7175,2023-09-19,499,6,349.4,2096.4,Completed,2023-09-23
69778,8518,2024-12-21,185,1,402.8,402.8,Completed,2024-12-26
69779,1714,2023-08-22,298,6,239.4,1436.4,Completed,2023-08-23
69780,3684,2025-11-09,344,4,33.22,132.88,Completed,2025-11-12
69781,7949,2024-06-05,47,6,119.15,714.9,Completed,2024-06-07
69782,993,2024-09-22,14,6,123.21,739.26,Completed,2024-09-26
69783,4256,2024-04-30,248,7,12.84,89.88,Completed,2024-05-04
69784,4866,2023-09-26,77,10,384.05,3840.5,Completed,2023-09-29
69785,4059,2023-04-22,276,2,6.36,12.72,Completed,2023-04-25
69786,1277,2024-08-04,110,2,99.63,199.26,Cancelled,
69787,6260,2025-05-31,494,4,90.21,360.84,Completed,2025-06-02
69788,2062,2023-05-02,380,2,36.86,73.72,Completed,2023-05-03
69789,1151,2024-02-26,344,1,33.22,33.22,Pending,
69790,5869,2023-04-04,60,7,79.43,556.01,Completed,2023-04-07
69791,601,2024-10-17,147,2,599.21,1198.42,Completed,2024-10-20
69792,2557,2023-01-15,445,7,326.53,2285.71,Completed,2023-01-20
69793,8582,2024-07-08,286,1,88.81,88.81,Completed,2024-07-13
69794,147,2023-06-13,290,3,202.55,607.65,Pending,
69795,508,2024-05-18,191,5,56.06,280.3,Completed,2024-05-21
69796,2933,2024-05-08,52,10,46.55,465.5,Completed,2024-05-09
69797,2269,2025-09-13,116,7,64.63,452.41,Completed,2025-09-17
69798,5587,2024-09-27,423,4,32.19,128.76,Pending,
69799,2188,2023-12-19,484,4,20.14,80.56,Cancelled,
69800,4894,2023-09-22,239,10,119.84,1198.4,Completed,2023-09-25
69801,792,2023-12-09,372,4,74.97,299.88,Pending,
69802,3145,2023-09-18,172,7,26.05,182.35,Pending,
69803,2699,2025-12-05,252,1,40.99,40.99,Completed,2025-12-10
69804,7170,2025-05-23,294,1,107.93,107.93,Completed,2025-05-24
69805,1486,2023-07-07,13,9,86.65,779.85,Completed,2023-07-08
69806,2581,2025-12-03,17,9,1380.86,12427.74,Completed,2025-12-08
69807,7590,2023-12-04,364,7,39.23,274.61,Completed,2023-12-07
69808,7175,2024-06-21,326,5,112.6,563.0,Completed,2024-06-24
69809,3441,2025-07-13,2,10,178.88,1788.8,Cancelled,
69810,2038,2023-10-21,462,6,178.89,1073.34,Cancelled,
69811,9156,2025-12-21,497,6,1798.67,10792.02,Pending,
69812,727,2025-04-28,330,7,26.78,187.46,Cancelled,
69813,8693,2023-08-03,77,7,384.05,2688.35,Completed,2023-08-04
69814,3616,2023-09-18,205,3,582.19,1746.57,Completed,2023-09-22
69815,2955,2023-03-16,42,3,112.71,338.13,Completed,2023-03-17
69816,8598,2024-12-27,10,7,25.29,177.03,Completed,2024-12-28
69817,9027,2025-10-21,3,7,611.78,4282.46,Completed,2025-10-23
69818,7390,2025-06-26,235,7,134.49,941.43,Completed,2025-06-29
69819,587,2025-06-30,34,5,241.05,1205.25,Completed,2025-07-04
69820,7039,2024-12-24,237,8,268.65,2149.2,Completed,2024-12-25
69821,8530,2025-04-03,405,10,341.12,3411.2,Completed,2025-04-07
69822,772,2023-10-06,296,3,31.4,94.2,Completed,2023-10-08
69823,9173,2025-05-30,319,9,141.48,1273.32,Completed,2025-06-01
69824,1789,2025-03-20,376,8,43.65,349.2,Completed,2025-03-25
69825,5280,2024-05-19,291,3,597.96,1793.88,Completed,2024-05-22
69826,6571,2025-05-27,100,10,65.15,651.5,Pending,
69827,3279,2025-01-08,195,10,94.72,947.2,Completed,2025-01-11
69828,6834,2023-10-30,389,10,96.65,966.5,Pending,
69829,3596,2023-09-02,4,8,38.78,310.24,Completed,2023-09-03
69830,4111,2024-07-21,54,3,140.21,420.63,Completed,2024-07-22
69831,575,2025-04-12,316,4,23.39,93.56,Completed,2025-04-17
69832,9165,2024-08-30,457,9,417.52,3757.68,Cancelled,
69833,2476,2024-03-19,14,5,123.21,616.05,Completed,2024-03-21
69834,9716,2024-09-02,345,6,1042.42,6254.52,Cancelled,
69835,2777,2024-12-25,352,8,14.71,117.68,Cancelled,
